Puzzle,Solution
0020200400020010,3421213413424213
0003300200011300,2143341242311324
0204001200000123,1234341223414123
2104400210230240,2134431214233241
0410130041300201,2413132441323241
3000003040100300,3421213442131342
2310410200403401,2314413212433421
1420320121340000,1423324121344312
2100000100040000,2143432132141432
2300100000000140,2314142342313142
0102300024001004,4132324124131324
2400030232140003,2431134232144123
0100000010434010,3124243112434312
0100000014022341,3124421314322341
0120021000422401,4123321413422431
0000020040032041,3412123441232341
0324041001020041,1324241341323241
0204002101000013,1234432131422413
0400000001420000,1423231431424231
0120003140121200,3124243143121243
2000000100030302,2134342142131342
4102004004100320,4132324124131324
4130020104000024,4132324124131324
0412210010040230,3412214313244231
2413004010044020,2413314212344321
2314140301004200,2314142331424231
1020423101400410,1324423121433412
4300100000003104,4312124324313124
0342421300000420,1342421321343421
0000130030120143,4231132434122143
2000400004300200,2143432114323214
0432000001044010,1432234131244213
0014000000001200,2314413234211243
2003100000404030,2413132432414132
0240010203042400,3241413213242413
0030324100030320,4132324124131324
4201100001000002,4231132421433412
2000403210403400,2314413212433421
1403201000020030,1423231431424231
0000300040020010,1243342141322314
0430100000000200,2431134241233214
4030024120101320,4132324124131324
0030000010203041,2134431214233241
0000130004000100,4231132434122143
0240002100144032,1243342123144132
0320003020000000,1324423121433412
0001002400003000,4231132421433412
4000000000010024,4312124324313124
4200100400000003,4231132434122143
3004001023000402,3124421323411432
0103000000010004,2143341242311324
0000000040130104,2341143242133124
4000013010033001,4312213414233241
0020000034101204,4123234134121234
3040003200000020,3241413224131324
0013030440303001,2413132441323241
0030020020130000,4132324124131324
3002023103000400,3142423123141423
0423004021040012,1423324121344312
3000410200200000,3241413213242413
0410214000000030,3412214313244231
2000400000003402,2341412312343412
0040240340010230,3142241343211234
0021104000300304,3421124341322314
0010103203000103,3214143243212143
0010310403410002,4213312423411432
2400004000200200,2413314243211234
1203030020313024,1243431224313124
0040002300003410,2341412312343412
3012200340300000,3412214342311324
0000020000300302,1423324121344312
0034030020030100,1234432124133142
0032034000033000,1432234142133124
3040010010200003,3241413213242413
0301140200040010,2341143231244213
0000043200004210,2341143231244213
2143340040011020,2143341242311324
4201010223100420,4231314223141423
3204012310420000,3214412313422431
3000020123041403,3142423123141423
0041003200000010,3241413213242413
1324001000300000,1324241341323241
2004302102131002,2134342142131342
3000040340102104,3241142343122134
0104431230000420,2134431232411423
2400104200230210,2431134241233214
4000004300001032,4321214332141432
0031310200030004,4231314214232314
0103234002003410,4123234112343412
2340100002000124,2341143242133124
1300240300000100,1324241332414132
2134031000011420,2134431232411423
2400004003001230,2413314243211234
0010030430000132,2413132432414132
0430004131040003,1432234131244213
0310002302310140,2314142342313142
0430020003000003,1432321443212143
0012020000000340,3412123441232341
3000200302001300,3412214342311324
4300104301202430,4312124331242431
0300003100040000,1342243132144123
0102000023100403,3142423123141423
0030040001030301,1234341241232341
3040000114030010,3142423114232314
3420210013020210,3421213413424213
0400001042313040,1423231442313142
3000400013202013,3241413213242413
0023304000000004,1423324143122134
0012004030242400,4312124331242431
0402014042301320,3412214342311324
0304041032400002,1324241332414132
0030300241002001,1234341241232341
0431310400434010,2431312412434312
0000300020011402,4213312423411432
0003200040303140,1423231442313142
0312210400030001,4312213414233241
3100001002000021,3142241312344321
3020001300410432,3124421323411432
3042201010040300,3142241312344321
0103002100300210,2143432114323214
1004000104102100,1324423134122143
0000000042010004,2143341242311324
0413000200000020,2413314212344321
0203031031242400,1243431231242431
0402000000400020,3412123423414123
0030004131000003,1432234131244213
0000000200210030,4213134234212134
0300100000004230,2314142331424231
0021020341320004,3421124341322314
1400004000100100,1432234142133124
2040010304101004,2341412334121234
0132030410033021,4132231412433421
2000010400000040,2431312443121243
3012004040311300,3412214342311324
2013300202304320,2413314212344321
0310000200033000,2314413212433421
0004100040010142,2314142342313142
0400012000400002,2431312412434312
2034302000420000,2134342113424213
4002024013042000,4132324113242413
0100400000140023,3142423123141423
2410000441300200,2413132441323241
0200000221034020,3214143221434321
0340002030020030,2341412334121234
0030014003041403,4231314223141423
2003001042000300,2143341242311324
2103030004020214,2143432114323214
2100000000300014,2143432114323214
1423000000040012,1423324121344312
0000010210002000,3241413213242413
4010100001000001,4213134221343421
0400130002144103,2431134232144123
0430002400400310,2431312412434312
0020030001000201,1423231431424231
1000000140120100,1423324143122134
0004200040303041,1324241341323241
2410030441303200,2413132441323241
0000340200010100,1234341223414123
1000030201040001,1243431231242431
0002001420034300,1432321421434321
3201010200002413,3241413213242413
0020000023140000,3421124323144132
0031100200100020,2431134232144123
1234002020100040,1234432124133142
0004240001020000,1324241341323241
3142000300040300,3142241312344321
1004341020000103,1234341223414123
0103000010020204,2143432114323214
0100300004031000,4132324124131324
0040430110003014,2143432114323214
0100200012404302,3124243112434312
0000042020304300,3241142321344312
4013134000040000,4213134221343421
3000004042011324,3412214342311324
1423024043000000,1423324143122134
0000402100103042,1234432124133142
3000000020000023,3142423123141423
1304403000000010,1324423121433412
3002400014030004,3142423114232314
3041003020031020,3241413224131324
0000000020100102,4321123424133142
2310000040000002,2314142342313142
0300023024003000,4321123424133142
0020241002400002,1324241332414132
0200000100020300,1243342141322314
0300040331424001,2314142331424231
0300003200211043,2314413234211243
4002200430401403,4312213432411423
0304010034001203,2314413234211243
4003300000310042,4123321424311342
4300200404233240,4312213414233241
2010132032400030,2413132432414132
0043000204010004,1243431224313124
2030134032140020,2431134232144123
0000004031242431,4312124331242431
0010012320011342,3214412324311342
0304003004120003,1324423134122143
0240002000322300,1243342141322314
0000020400020030,4123321413422431
1030402100003100,1234432124133142
3400020023400023,3412123423414123
0032030434001240,4132231434211243
1003020100300000,1423324121344312
0012023040000300,3412123441232341
0321103420103002,4321123424133142
0000200002000024,3412214342311324
0320003000430000,1324423121433412
0000200302001300,3412214342311324
0013000040003000,2413132441323241
2000012304001234,2341412334121234
0000000101400400,1324423121433412
1030234030200000,1432234131244213
3040241003200004,3142241343211234
0020020143020130,1423324143122134
0400312000404002,2431312412434312
0000200142103104,1432234142133124
4001000032040000,4321214332141432
0200040041002000,1243342141322314
0042003000100000,1342243132144123
0000000004022003,4231132434122143
1420300143002100,1423324143122134
1003031000040001,1243431231242431
0400100401300001,2413132441323241
2304403010033001,2314413212433421
0100300000240200,2143341213244231
0400304020040010,1423324121344312
0000400000300204,2143432114323214
0000300200000201,2143341213244231
0030000200000041,1234341241232341
0003031031042000,1243431231242431
2140301002000020,2143341242311324
0300000040300102,2314142342313142
0000000010003420,4132231412433421
2040010012343000,2341412312343412
3042241003010000,3142241343211234
0300000000343000,1342421321343421
1230002100000000,1234432131422413
1200300140000300,1243342141322314
1003400004313000,1243431224313124
2004040100130340,2134342142131342
0231100004002143,4231132434122143
2100000010200031,2143341213244231
0014100203200043,3214143243212143
0210010020410402,4213312423411432
0032201002033001,4132231412433421
0002120440002040,3412123441232341
0300124031040000,4312124331242431
0030432101022403,1234432131422413
0030024010040000,4132324113242413
3040400204131024,3241413224131324
2340140002133020,2341143242133124
0200410204131020,3241413224131324
0040401001000021,1342421321343421
3014100040210100,3214143243212143
0004000310320341,3124421314322341
1004020001033010,1324423121433412
0013130201040420,4213134221343421
3421000000100000,3421124323144132
0210140001404020,3214143221434321
4130030002003021,4132231412433421
2043402030140400,2143432132141432
4021000430000013,4321123431422413
2000034030140100,2431134232144123
0302000004200041,4312213414233241
4010030221003401,4213134221343421
3241140303002100,3241142343122134
0300003042130100,2341143242133124
0034402001002000,1234432131422413
4002003430411023,4312213432411423
0030301401000020,1432321421434321
0234032131000013,1234432131422413
0003000400320301,4213312414322341
0000020000102003,1324423134122143
3100240110034010,3124243112434312
0020321410422000,4123321413422431
0000020400014000,3412123423414123
1023020000100100,1423324143122134
0012024320010124,4312124324313124
3000010000240000,3241413213242413
0000020100403400,1324423121433412
0400032440300241,2413132441323241
3104400300011430,3124421323411432
0240010224001320,3241413224131324
0400200100100104,1432234142133124
2000104041203014,2431134241233214
3002040302340021,3142241312344321
3012200042001004,3412214342311324
3100243000020243,3124243143121243
0030000402030302,2431312412434312
0210302414020040,4213312414322341
1302203141003200,1342243141233214
4030304103040010,4132324113242413
0000000323400030,3124421323411432
4300000000410023,4312213432411423
3412000420414100,3412123423414123
4102000002030020,4132231412433421
3201013000101024,3241413224131324
0020234000001004,4123234134121234
0002020003004000,3412123423414123
0004020000000410,1324423121433412
0000024100100304,4132324124131324
0003310000004000,2413314212344321
0410204313204030,3412214313244231
0003200000013140,1423231442313142
3012210000000230,3412214313244231
0430010410400002,2431312412434312
0001002000000203,2431312443121243
2003000212340020,2413314212344321
4210010010322340,4213312414322341
2000310210004321,2413314212344321
0001102000102130,3241142343122134
0020021400310002,4123321424311342
1200000201000041,1234341241232341
2004030032410400,2134431232411423
2000042103404210,2134342113424213
0000410000000012,2341412312343412
1000020000212000,1342421334212134
0000020330010004,1342421334212134
4132000400000420,4132231412433421
0420031000000000,1423231442313142
0002000001232001,3412123441232341
0412000440032000,3412123441232341
0010100024013104,4312124324313124
0040003010200003,3241413213242413
0324201000404132,1324241332414132
4203000000040000,4213134221343421
0431030241033004,2431134241233214
0004002031020000,2314142331424231
1403030400000000,1423231442313142
2010014002040321,2413314212344321
0413002400410000,2413132432414132
0000004000030304,4231314214232314
0030201400033401,4132231412433421
0301210314000214,4321214314323214
0000010310004200,3412214313244231
0102300103242000,4132324113242413
4320023404100002,4321123424133142
0043300200310000,2143341242311324
0301412004020204,2341412334121234
3400024300004100,3421124323144132
0004102342313040,2314142342313142
0040420321000420,1342421321343421
3421020040300000,3421124341322314
0200030220000401,4213134221343421
2000432100020004,2143432114323214
0100004000131020,4132324124131324
0001000241000210,2431134241233214
0214103000404320,3214143221434321
0400104323140002,3421124323144132
0300000000410030,1324241332414132
0000004200043420,4213134221343421
0010412003420001,3214412313422431
0300200130004103,1342243132144123
0340412000300010,2341412312343412
0200000000040403,3241413213242413
2001000230204000,2341143231244213
0040400000003001,1342421321343421
0230000000414003,1234341223414123
0240430204310004,1243431224313124
0100000103024203,2134342113424213
0013032430410002,2413132432414132
3000010000001340,3421213442131342
1000020334000030,1342421334212134
0300140030024200,2314142331424231
0030020103240010,4132324113242413
0010000041000041,2413132441323241
2430000030140000,2431134232144123
3040001312304021,3142241312344321
4213000014302041,4213312414322341
4000004003101423,4231314223141423
0030001003000143,1432321443212143
1000432020103142,1234432124133142
3002120400414100,3412123423414123
0000140000434300,3214143221434321
4320100030402013,4321123431422413
2034300000420203,2134342113424213
1024000030100100,1324423134122143
0230000210232014,4231314214232314
2413310202000001,2413314212344321
1400004021344012,1423324121344312
0002400123100000,3142423123141423
0230130001400410,4231132421433412
0032001440210140,1432321443212143
2430130200044003,2431134232144123
0004432120033000,1234432124133142
0000210430410420,4312213432411423
3010000300402000,3214412313422431
0140201012004321,3142241312344321
2043300202310020,2143341242311324
4020204330000400,4321214332141432
4001032000022100,4231132434122143
1000000204003100,1243431224313124
1320000104022000,1324423134122143
2010002000300001,2413132441323241
3021024000044000,3421124323144132
3200410320010300,3214412324311342
0020400000322300,3124421314322341
2304413204011000,2314413234211243
0030304020140020,4231314223141423
0034030210233200,2134431214233241
0030300041030341,1234341241232341
0043001003000001,2143341213244231
0000020003400103,3412123423414123
0000214302301304,3412214342311324
0000300000002310,1243342141322314
0400000040011000,3412214342311324
0024001000300040,3124421314322341
0032021020400000,1432321421434321
0004000204210003,2314413234211243
0000100200030120,2341143242133124
2341400300000002,2341412312343412
0041100001300310,3241142321344312
0000030402430000,4132231412433421
0001000400004310,2431312412434312
0240000000022010,1243342141322314
2403310000000300,2413314212344321
4000020000030102,4321123424133142
0000430000000014,2143432114323214
4100304000000000,4132324124131324
1400031430020031,1423231431424231
0020120000322000,3421124341322314
0024040000400300,3124243112434312
0400230130000210,1432234131244213
2030002100131340,2134342142131342
0003000010000210,2143432114323214
4000014304320004,4321214314323214
0013002400010000,2413132432414132
1000402100420400,1234432131422413
0130001000400400,4132231412433421
4310010010230241,4312213414233241
4023021403420001,4123321413422431
1320003120400000,1324423121433412
0020021024300302,4123321424311342
4300100400103000,4321123424133142
3000040203000000,3214143243212143
0014103040202143,3214143243212143
1000003040033000,1342243141233214
0001213000000010,3421213413424213
0401203000400200,3421213413424213
0342421000012130,1342421334212134
4003234000001004,4123234134121234
0000400030000410,1234432131422413
1043000020303124,1243431224313124
2000412034020230,2341412334121234
0200002004302001,4213312414322341
0203042041302010,1243342141322314
0002004003040003,4132324113242413
0000000023000430,4213312423411432
0010000020003020,4312124324313124
3001000020000324,3241413224131324
2431002403000240,2431312443121243
1000030431404000,1423231431424231
2400010202040301,2413314212344321
0004030000103140,1234432124133142
3010100240000040,3214143243212143
0002000000201003,4132231434211243
2004030002411003,2134431232411423
3400003020010020,3412123423414123
0400031442000000,1423231442313142
0000002000410030,4213312423411432
1040040130100103,1342243132144123
2040012000021204,2341412334121234
0400003000230000,3412123441232341
3000000343000000,3142241343211234
1234430001402010,1234432131422413
0002000430010420,4312213432411423
0010310000000020,2413314212344321
0014413234011000,2314413234211243
0120003140121043,3124243143121243
0123034034101004,4123234134121234
4301100404133002,4321123424133142
1000300123040100,1243342123144132
0000412024001042,3214412324311342
0400001043000003,1432321443212143
3201142020000310,3241142321344312
2010010003210034,2413314243211234
1300420034102140,1324423134122143
0304040030414032,1324241332414132
0001010220130304,3241413224131324
4210012410000301,4213312414322341
0200140300120004,3241142343122134
3000042300040000,3241142321344312
1040030231042000,1243431231242431
4010012404320000,4213312414322341
2010102040013100,2314142342313142
1324240040020040,1324241341323241
0230102420000412,4231132421433412
3140240003011204,3142241343211234
4003301400400030,4123321413422431
1000240000200004,1342243141233214
0020210314020004,4321214314323214
1000321443002040,1432321443212143
0200413200242410,3241413213242413
0012204040001304,3412214342311324
4020000424010000,4123321424311342
0032200012030020,4132231412433421
0021000003140000,3421124323144132
0030001220014100,1234341223414123
0401203013404210,3421213413424213
0002004004313120,4312124324313124
0310213400203041,4312213414233241
0004410000010203,2314413234211243
0000402000300002,3214412324311342
0213300423000430,4213312423411432
0104031014230000,2134431214233241
3002214003204201,3412214313244231
4013302020401000,4213312423411432
0134030200010400,2134431232411423
3402000001002000,3412123441232341
1320241041300040,1324241341323241
2130302113020010,2134342113424213
3100000120101000,3142423123141423
1030000130000210,1432234131244213
0140000300210004,3142241343211234
0200000300000012,3241142321344312
4103230002003412,4123234112343412
0013000234202134,4213134234212134
2030010000020040,2431312443121243
3200003021004321,3214143221434321
0010023000010020,3412123423414123
0000023400030040,4321123424133142
2304010230001043,2314413234211243
0001000300020204,2341412334121234
0000231010433001,4132231412433421
3140041300040001,3142241312344321
1420000120044000,1423324121344312
0002000002000021,4132231412433421
4213030200002034,4213134234212134
0000004200032004,4231314214232314
3040010004030000,3241413224131324
3421010042030002,3421213442131342
0040020023101420,3142423123141423
0003001010422031,4123321413422431
2100302042031000,2134342142131342
0002123401000341,3412123441232341
0000024303104000,3421124323144132
0021200400131042,3421213442131342
0410000001320000,2413132441323241
1304040001020201,1324241341323241
4000000404001342,4123321424311342
0403200401404231,1423231431424231
2300010000400000,2314413212433421
1004030004133040,1234432124133142
3140000000011204,3142241343211234
0241000000122104,3241142343122134
0032300003002143,1432321443212143
1204001201032300,1234341241232341
4012124000000000,4312124331242431
0002000004001004,4132324124131324
1400231000000000,1423231442313142
0012014013204230,3412214313244231
3010100201034000,3214143221434321
0240342023140100,1243342123144132
0034340200032041,1234341241232341
2100430030101000,2143432132141432
1020200040323241,1324241341323241
2000100031004200,2341143231244213
0000000031204000,1432234131244213
1243400031202000,1243431231242431
0002000043010200,3142241343211234
0403230430424030,1423231431424231
0004001210003040,2134431214233241
2300013000030400,2314413212433421
2031312012000000,2431312412434312
0413002000023000,2413132441323241
2300402034000200,2341412334121234
0040400302000400,2341412312343412
0001130000003010,4231132421433412
0020020320000000,3421124323144132
0023030110303412,4123234112343412
0403100440023041,2413132441323241
4103034002340402,4123234112343412
0021100301302010,3421124341322314
0310040002000102,2314142342313142
3104400004022041,3124421314322341
0040000024300000,1243431224313124
0240401201242001,1243431231242431
0000132030002000,4231132434122143
3214003220030001,3214143221434321
0002040302300021,3142241312344321
0100401230011423,2134431232411423
0030432030002000,1234432131422413
0010000004210000,2314413234211243
0000300020000024,4132324124131324
4123001003402031,4123321413422431
4023004030021200,4123234134121234
2001000004001200,2341412334121234
0000300400034002,2431312412434312
1204001200230340,1234341241232341
0003340010004201,2143341213244231
0304400002400401,2314413212433421
0341143230000200,2341143231244213
3100020000041003,3142423123141423
0140402004000204,2143432114323214
0401002440001203,2431312443121243
0000024023100132,3421124323144132
3400000000000013,3421213413424213
0000140200100000,2341143242133124
1203002103104030,1243342123144132
0003310400022041,4213312414322341
0002120000000001,3412123441232341
0140032114300204,2143432114323214
1000030020000024,1243431224313124
1004400000030002,1234432124133142
0000000001322000,3421124341322314
0001120024033102,4321123424133142
1320200301320201,1324241341323241
1003000001002030,1243431231242431
0300024000010100,4312124324313124
0030021000000301,1432321421434321
0000040002011000,2143341242311324
0403314203001034,2413314243211234
0000000031200200,2341143231244213
0320020020100102,4321123424133142
1024240301300240,1324241341323241
0012000040002340,3412123441232341
0231010004232004,4231314214232314
0010030000040400,4213134221343421
0000300004100004,4132324124131324
1304023101030402,1324423121433412
3000020041000000,3412123441232341
0400310000040001,2413314212344321
0010013200200043,2314413234211243
0240040001320310,1243342141322314
0304240302404100,1324241332414132
0214043000212043,3214143243212143
0400004013240001,3412214313244231
4003302420400432,4213312423411432
4000000030120004,4123234134121234
0201100020000410,4231132421433412
0302013414003041,4312213414233241
2000000004000043,2314413234211243
3000003000040010,3241413213242413
0000020000022300,3124421314322341
1320241000320200,1324241341323241
0000024000004032,3421124323144132
2304400010430401,2314413212433421
0023000000001200,4123234134121234
0400100401230040,3412123441232341
0001400300121230,2341412334121234
3000120440032040,3412123441232341
4013010400300300,4213312414322341
4210310403011000,4213312423411432
4000120400400013,4321123431422413
0123301400301302,4123321424311342
0010000303002400,3214412313422431
3400000013004203,3421213413424213
0003300403402430,4123321413422431
4020023000020410,4321123431422413
0340003000000103,1342243132144123
4020300000300002,4123321424311342
0201102000040312,3241142321344312
0000003104020140,1324423134122143
0023304100340302,1423324121344312
0000001003400020,1234341223414123
2043000203004230,2143341213244231
0002000440000103,1432321443212143
0024241330400000,1324241332414132
3142200340201030,3142241343211234
3021024300322004,3421124341322314
0200302404300041,4213312414322341
0023004043100000,1423324143122134
0421000000400200,3421213413424213
4200004000010004,4213134234212134
0040000004012000,1342421334212134
0040003010030010,3142423114232314
0000030001043000,4213134221343421
2000030230000000,2431134232144123
1230400004003000,1234432124133142
1000030031004010,1432234131244213
0123200012300400,4123234112343412
2014000031000200,2314142331424231
3000040100034012,3124243112434312
1243300000000300,1243342141322314
1402004100240213,1432234131244213
1002000000340021,1342421321343421
0302124301202030,4312124331242431
0301020004100002,4321123424133142
0004000210033240,2134431214233241
0210012000011300,3214412324311342
0041003203002010,3241413213242413
0030340010020013,2134342113424213
0041003200000000,3241413224131324
0103001400422431,4123321413422431
1000230002010100,1423231442313142
0000403220000304,3241413224131324
0004000120100000,1234432124133142
0310000004000004,4312124324313124
2000041042311020,2143341242311324
4103204112003400,4123234112343412
0000013034200040,2314413234211243
0401024303100002,3421124323144132
0000042303122134,3241142343122134
1340020300000134,1342421334212134
4310100300042001,4312124331242431
0304000000020003,1324423134122143
2300000010003421,2314413212433421
3002010040301024,3412214342311324
0402020423000120,3412123423414123
0040003000033120,2341143242133124
0000030010303400,4123234112343412
4030310204230310,4231314214232314
0010130040020200,2413132441323241
0302010014200240,4312213414233241
2003341000310004,2143341242311324
0043030001202030,1243431231242431
0000001430010040,4132231434211243
0100020320400030,3124421323411432
1034341000414020,1234341223414123
0240142340022000,3241142343122134
3402123001000041,3412123441232341
0000000000101403,3142423123141423
3001124300004100,3421124323144132
0400321040210040,1432321443212143
0021104300000130,3421124323144132
0103321000001302,4123321424311342
4030020010040000,4132324113242413
1230402100020413,1234432131422413
0012024004000024,4312124324313124
0423001002003040,1423231442313142
4000300400400030,4123321413422431
4020204110340410,4123234112343412
0004401000011000,3124421323411432
4120034104020204,4123234134121234
0002021300040020,1342421321343421
4130030030200040,4132231434211243
1302243041000204,1342243141233214
4000000302001430,4321214332141432
1200000140300000,1243342141322314
3041410200100324,3241413224131324
0430002043000243,2431312443121243
1402200001244003,1432234131244213
0300210330141032,4321214332141432
3421000010000213,3421213413424213
4002000004010000,4132231434211243
0001032001000400,4231132421433412
2400300000304321,2413314212344321
0100302000400210,2134342113424213
3100423023040003,3142423123141423
1400230401020200,1423231431424231
4312010400011400,4312213432411423
0304000010400000,2314413212433421
2430310010404012,2431312412434312
0003020043122034,1423324143122134
0140403103100400,3142423123141423
0042400020000003,3142423123141423
0430002003021240,2431312443121243
2000000000021030,2341412334121234
1000000001200001,1234341241232341
0001403204100024,3241413224131324
2430104041000014,2431134241233214
1042040001203000,1342243141233214
0240013210040013,3241413213242413
0030030032100003,2431134232144123
4020014030140400,4321214332141432
4031000000000412,4231132421433412
0042420321303400,1342421321343421
0210030004000000,4213134234212134
4000100400002000,4321123431422413
0014000340000042,2314142342313142
0031130200200200,2431134241233214
1000342003104130,1243342123144132
3100000012004000,3142241312344321
3000203040000302,3421213442131342
4031010000141403,4231314223141423
3014402320301040,3214412324311342
0300210430400003,4312213432411423
3201140003002034,3241142343122134
4000300020401000,4213312423411432
0001143231240200,2341143231244213
0320123404030000,4321123424133142
0213300423001400,4213312423411432
2010140001420231,2314142331424231
0100301040010300,2143341242311324
0120000020010030,3124421323411432
0040302000040100,1243342123144132
0014003000000400,2314413212433421
2300012334000200,2341412334121234
2000002440323000,2413132441323241
1000201002014132,1324241332414132
0020400101003410,1324423121433412
0004402000422001,3214412313422431
0030300200202341,1234341241232341
3004040003212000,3214143243212143
1400001043212040,1432321443212143
0034041201202001,1234341241232341
0001120020033000,4321123424133142
0102001010300020,3142241312344321
0001213010020013,3421213413424213
0203030204212034,4213134234212134
0020004001000002,1423324121344312
2301402030121030,2341412334121234
0000024040000100,1423324143122134
0300000402011000,4312213432411423
0003201000024201,1423231431424231
1400234031004003,1432234131244213
0100030000001230,4123234134121234
0021203000420203,3421213413424213
2310002330000230,2314142331424231
1004000004000040,1234432124133142
0003340000001304,2143341242311324
0200003200040010,3241413213242413
2103000240300320,2143341242311324
0032000100004010,1432234131244213
0010120300003000,4312124324313124
2300400304100200,2341412334121234
3040000000200014,3142423114232314
2300010012030001,2314413212433421
4203010414002340,4213312414322341
0000142343000000,3241142343122134
0341003040000000,2341143242133124
0140041210044031,2143341213244231
2014042301420200,2314142331424231
1000000003040030,1243342123144132
0040010024000320,3241413224131324
0300000004100030,2341412334121234
3000000003000234,3142241343211234
4000312410022301,4213312414322341
0034031202401000,2134431232411423
4010000000303120,4312124324313124
1043340001022014,1243342141322314
2300402004101034,2341412334121234
1002400034000134,1342421334212134
2100001200300324,2143341242311324
3104000020000030,3124421323411432
3020104300040100,3421124323144132
3000423110202000,3142423114232314
0123300420011040,4123321424311342
0120020420000002,4123321424311342
0100042000030040,2134342142131342
0000031000003020,4132231412433421
4000000430020043,4231132434122143
0000040000004031,2143341213244231
3000020040032341,3412123441232341
0400231400400001,1423231431424231
0024020300410430,3124421323411432
0132231404210000,4132231434211243
4000000021003002,4231132421433412
0000000012004300,2413314212344321
0143430000140400,2143432132141432
0001000000433002,4231132421433412
0004420100433412,1324423121433412
0000400010430420,2314413212433421
4310100331240001,4312124331242431
4010124000240030,4312124331242431
1400004100122130,1423324143122134
2010014212044020,2413314212344321
0100000100020230,4123234134121234
0010103201030301,3214143221434321
1400300000010000,1432321443212143
0400200013000000,3421213413424213
0000000230011403,2134431232411423
1342000141230000,1342243141233214
0000000000020431,3214412313422431
2000041000000200,2143341213244231
0030010210232300,4231314214232314
3240000220101024,3241413224131324
0000002000140130,1243342123144132
0001012400120240,2431312443121243
1400000031240010,1432234131244213
2431104000000003,2431134232144123
4020003004100000,4321123424133142
1204402024030102,1234432124133142
2013010203210204,2413314243211234
0123004104021204,4123234134121234
0300040300003142,2314142342313142
0420210040030340,3421213442131342
1400201000400001,1423231431424231
1204300201030000,1234341241232341
0004001032004132,1324241332414132
3201003004000320,3241413224131324
4210302010002040,4213312414322341
4002213004203200,4312213414233241
0304403210033400,2314413212433421
3004401310000340,3124421314322341
0010000423010400,4213312423411432
1004300000030340,1234341241232341
4300010332041032,4321214332141432
0400002002400002,2413132432414132
0342000002044000,1342243132144123
0030002000130002,1234432124133142
0100023114032310,3142423114232314
0213030234010130,4213134234212134
4020300013002030,4123321413422431
0001210000000003,3421213413424213
2000003031000210,2341143231244213
0400002400000130,2413132432414132
0104000304002341,3124421314322341
0103000000010300,4123321424311342
4130030012003421,4132231412433421
0103032102141400,2143432132141432
0230400131422000,1234432131422413
0201314000202004,4231314214232314
0030030000040003,2431134232144123
0200300000040100,1243342123144132
0000000003100130,1243342123144132
1200040020414100,1234341223414123
0421013003424200,3421213413424213
4032030004201243,4132231434211243
0300100302000040,2314142342313142
0043000000013000,1243431224313124
4300003400411400,4312213432411423
0000030000130040,1234432124133142
0200000020100040,1234432124133142
0024023021430410,1324423121433412
0430200000103004,1432234142133124
0001210003420013,3421213413424213
1342420004002034,1342421334212134
3010000020300040,3214412324311342
0034030131022000,1234432131422413
1302000321303420,1342421321343421
0104001000010000,2134431232411423
0100342042131002,2134342142131342
0000400000202030,1243431231242431
3124420310002040,3124421314322341
0002203130144023,1342243132144123
3000043100000040,3124243143121243
2010304000001204,2413314243211234
1400204130204000,1432234131244213
2104430004230200,2134431214233241
0413000200004020,2413314212344321
0204400000000003,1234432131422413
0400021040202103,1432321443212143
0300410000000030,2341412334121234
0200041000010023,1234341223414123
3040000040210030,3142241343211234
0000020020304312,1423324121344312
3241000004001320,3241413224131324
2314000010400420,2314413212433421
1000020020030300,1432321421434321
1400200402000100,1423231442313142
4201000200032310,4231314214232314
0300410200400421,2314413212433421
2304000234001003,2314413234211243
0100040010400010,2134342113424213
0403230042000000,1423231442313142
0000000400033002,4321123424133142
4200030030200034,4213134234212134
0210000001003021,4213134221343421
0040201300001200,3142241343211234
0130000200003041,2134431214233241
0000002023104130,1243342123144132
4123004010000400,4123234112343412
4230002020433012,4231132421433412
2014400202000021,2314413212433421
0041002020004000,3241142321344312
0000041242301000,2143341242311324
1000400104000000,1234432124133142
2013102001300000,2413132441323241
3020000000000342,3421213442131342
3024240140100043,3124243143121243
0002000010300021,3142241312344321
0204400004001302,3214412324311342
1024000030010002,1324241332414132
0012100423004020,3412123423414123
3041000004001000,3241413224131324
2040300002011004,2143341242311324
4300000424130000,4321123424133142
0302024000040001,4312124331242431
0030340200030340,1234341241232341
0400000000212000,1432321443212143
0000002100002400,1234432131422413
1000000132000100,1342243132144123
3010000040010020,3412214342311324
0002000434010040,4132231434211243
1000000000012104,1342421334212134
4300003000000420,4312213432411423
0230000000000012,4231132421433412
0020200031400200,1423231431424231
0003034034012104,4213134234212134
0000002441000001,2413132441323241
0004301000030300,1234341241232341
0413014010300300,2413314212344321
0100004010303002,4123234112343412
0142201043010004,3142241343211234
2401000040021203,2431312443121243
4120001400310000,4123321424311342
4231000200000400,4231314223141423
1030234130044200,1432234131244213
0431000230104020,2431134232144123
0342000032144003,1342243132144123
0002400001300020,1342421321343421
3040002303102004,3241142343122134
0240100340102134,3241142343122134
4100030000020230,4123234134121234
0002040302300000,3142241312344321
3204412304000302,3214412324311342
2000031214200201,2134431214233241
0130031012400420,4132231412433421
0040000321004000,3241142321344312
4000130034210034,4213134234212134
2003000100141402,2143432132141432
1300400321300020,1342421321343421
4301010300141430,4321214332141432
2040001240300004,2143341242311324
0040401004000020,1243431224313124
0100003010000010,3124243112434312
0300100030004031,2314142331424231
0201002340000100,3241142343122134
